# dataset_id: P089_EVT_CHILECOMPRA_2007_2026
# data_architect: Eduardo Vega Toledo (evega.ap@gmail.com)
# requested_by: Valentina Cariaga Cerda
# project: P089 - Catastro Cambio Climatico Chile
archivo_origen;tipo_registro;mecanismo_compra;codigo_proceso;link;nombre;descripcion;organismo_comprador;unidad_compra;rut_comprador;sector;region_comprador;fecha;monto_pesos;moneda;proveedor;rut_proveedor;eje_codigo;eje_nombre;subcategoria;termino_coincidente;texto_fragmento;nivel_institucional
oc_2024-06.csv;orden_compra;Compra Ágil (< 30 UTM);633-485-AG24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=633-485-AG24;SICREF16 INSUMOS GERENCIA DE BOSQUES - Frigo bar;"El frigo bar debe tener las siguientes especificaciones técnicas:  Tipo frigo bar. Etiqueta verde de Eficiencia energética A.+ Garantía de 1 año. Capacidad de 85 L como mínimo. Profundidad máxima de 53 cm. Ancho máximo 50 cm.  Altura máxima de 85 cm.La Entrega de Productos debe ser mediante Guía de Despacho en Paseo Bulnes 259 Of.304 Control Bienes de Lunes a viernes 09:00 a 16:00hrs.contactar a oscar.ugalde@conaf.clRequirente Interno: Gerencia de bosques Imputación: 2533 Sub.29 Act. No Financieros P05- ReconstrucciónEmitir Factura electrónica una vez recibido conforme los BB y/o SS a windte_dte@custodium.com En el campo Folio de la Referencia de la Factura debe indicar 633-485-AG24 y publicar el archivo de intercambio dentro de 24 hrs.""";CORP NACIONAL FORESTAL;Conaf - Oficina Central - Abastecimiento;61.313.000-4;Gob. Central, Universidades;Región Metropolitana de Santiago;2024-05-28;196350;CLP;COMERCIALIZADORA I-S SPA;1855281;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;Eficiencia energética;... Tipo frigo bar.    Etiqueta verde de Eficiencia energética A.+    Garantía de 1 año.    Capacida...;Gobierno Central y Servicios Públicos
oc_2024-06.csv;orden_compra;Compra Ágil (< 30 UTM);633-486-AG24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=633-486-AG24;SICREF16 INSUMOS GERENCIA DE BOSQUES - cocina;"La cocina de tener las siguientes especificaciones técnicas:  Etiqueta verde de Eficiencia energética A.+ Garantía de 1 año Una cantidad de 4 discos. Tipo de alimentación a gasLa Entrega de Productos debe ser mediante Guía de Despacho en Paseo Bulnes 259 Of.304 Control Bienes de Lunes a viernes 09:00 a 16:00hrs.contactar a oscar.ugalde@conaf.clRequirente Interno: Gerencia de bosques Imputación: 2533 Sub.29 Act. No Financieros P05- ReconstrucciónEmitir Factura electrónica una vez recibido conforme los BB y/o SS a windte_dte@custodium.com En el campo Folio de la Referencia de la Factura debe indicar 633-486-AG24 y publicar el archivo de intercambio dentro de 24 hrs.""";CORP NACIONAL FORESTAL;Conaf - Oficina Central - Abastecimiento;61.313.000-4;Gob. Central, Universidades;Región Metropolitana de Santiago;2024-05-28;229486,74;CLP;G&G COMERCIAL SPA;1903678;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;Eficiencia energética;...ciones técnicas:     Etiqueta verde de Eficiencia energética A.+    Garantía de 1 año    Una canti...;Gobierno Central y Servicios Públicos
oc_2024-06.csv;orden_compra;Compra Ágil (< 30 UTM);908502-11-AG24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=908502-11-AG24;PROVISIÓN E INSTALACIÓN ELÉCTRICA DE TUBOS LED-OTROS TRABAJO;Se requiere realizar mejoramiento de iluminación en oficinas, con la finalidad de lograr una mayor eficiencia energética y reemplazar tubos fluorescentes, equipos y enchufes dañados, se requiere la contratación de trabajos en electricidad detallados en anexo adjunto a compra ágil 908502-11-COT24.;TESORERIA GENERAL DE LA REPUBLICA;Tesorería Provincial de San Fernando;60.805.010-8;Gob. Central, Universidades;Región del Libertador General Bernardo O´Higgins;2024-05-28;982414,02;CLP;LBH COMERCIALIZADORA E IMPORTADORA SPA;1960890;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;eficiencia energética;...s, con la finalidad de lograr una mayor eficiencia energética y reemplazar tubos fluorescentes, equip...;Gobierno Central y Servicios Públicos
oc_2024-06.csv;orden_compra;Trato Directo (Excepcional);1588-181-SE24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1588-181-SE24;Diplomado en Gestión Integrada de Recursos Hídricos ante la Variabilidad y Cambio Climático;1 Cupo funcionario Gabriel Zapata FritzDirección Regional de ÑubleEl presupuesto de cofinanciamiento correspondiente al SEA es de $1.162.500CARACTERÍSTICAS TÉCNICAS DEL SERVICIO Modalidad: Modalidad Virtual (Plataforma Zoom) Horas cronológicas: 84 horas. Horario: sábado - 09:00 horas. Fecha de Inicio: 1/06/24 al 27/10/24;SERVICIO DE EVALUACION AMBIENTAL;Servicio de Evaluación Ambiental - Sea;72.443.600-5;Gob. Central, Universidades;Región Metropolitana de Santiago;2024-05-29;1162500;CLP;UNIVERSIDAD DE CHILE;60632;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;Cambio Climático;...ecursos Hídricos ante la Variabilidad y Cambio Climático 1 Cupo funcionario Gabriel Zapata Fritz...;Gobierno Central y Servicios Públicos
oc_2024-06.csv;orden_compra;Trato Directo (Excepcional);1092-119-SE24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1092-119-SE24;ORDEN DE COMPRA DESDE 1092-15-LE24CONSTRUCCIÒN CERCO PARQUE MUNICIPAL ISLA ASCENSIÒN;SEGÚN SOLICITUD DE COMPRA Nº 127 DEL DEPARTAMENTO DE BOSQUES Y CAMBIO CLIMÁTICO CONSTRUCCIÒN CERCO PARQUE MUNICIPAL ISLA ASCENSIÒN DESDE 1092-15-LE24;CORP NACIONAL FORESTAL;XI Región - Oficina Regional de Aysén;61.313.000-4;Gob. Central, Universidades;Región Aysén del General Carlos Ibáñez del Campo;2024-05-31;9810360;CLP;ARTURO EUGENIO ANTRILLAO ABARZÚA;1334936;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;CAMBIO CLIMÁTICO;...RA Nº 127 DEL DEPARTAMENTO DE BOSQUES Y CAMBIO CLIMÁTICO CONSTRUCCIÒN CERCO PARQUE MUNICIPAL ISL...;Gobierno Central y Servicios Públicos
oc_2024-06.csv;orden_compra;Compra Ágil (< 30 UTM);2485-158-AG24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2485-158-AG24;"Adquisición de servicio VISITA AL ESTABLECIMIENTO DE DOMO-MUSEO INTERACTIVO Y MULTIMEDIA: INSECTOS, ANIMALES EN CRISIS Y SU ROL EN LOS ECOSISTEMAS ANTE EL CAMBIO CLIMÁTICO"", Orden de Compra generada por invitación a compra ágil: 2485-136-COT24";"Contratación de servicio VISITA AL ESTABLECIMIENTO DE DOMO-MUSEO INTERACTIVO Y MULTIMEDIA: INSECTOS, ANIMALES EN CRISIS Y SU ROL EN LOS ECOSISTEMAS ANTE EL CAMBIO CLIMÁTICO"",   a realizar el 6/06/2024, Orden de Compra generada por invitación a compra ágil: 2485-136-COT24Código 23Solicitud 99";I MUNICIPALIDAD DE QUILICURA;Adquisiciones DEM;69.071.302-0;Municipalidades;Región Metropolitana de Santiago;2024-05-31;1900000;CLP;EVENTOS E INSTALACIONES  EDUCATIVAS Y DE ENTRETENCIÓN SPA;1580674;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;CAMBIO CLIMÁTICO;"...SIS Y SU ROL EN LOS ECOSISTEMAS ANTE EL CAMBIO CLIMÁTICO"", Orden de Compra generada por invitaci...";Municipalidades (Gobiernos Locales)
oc_2024-06.csv;orden_compra;Compra Ágil (< 30 UTM);614795-22-AG24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=614795-22-AG24;Orden de Compra generada por invitación a compra ágil: 614795-8-COT24;Servicio de Catering para el III Seminario de Educación Ambiental y Cambio Climático: oportunidades y desafíos ante la gestión de riesgos climáticos en el quehacer educativoLa Orden de Compra deberá estar en estado ACEPTADA para emitir factura. Correo recepción DTE dipresrecepcion@custodium.com. Si no hay recepción conforme en O. Compra, se reclamará la factura.HR: 537/2024Contacto: Francisca Garay R.fgaray@mma.gob.cl;SUBSECRETARIA DEL MEDIO AMBIENTE;Seremi Valparaiso;61.979.930-5;Gob. Central, Universidades;Región de Valparaíso;2024-06-03;475881;CLP;Andrés Angelo Anttonino;1402982;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;Cambio Climático;...III Seminario de Educación Ambiental y Cambio Climático: oportunidades y desafíos ante la gesti...;Gobierno Central y Servicios Públicos
oc_2024-06.csv;orden_compra;Convenio Marco (Catálogo);1463-295-CM24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1463-295-CM24;PETROLEO Y GASOLINA (EMERGENCIA CLIMATICA);Previa ACEPTACIÓN orden de compra en portal Observaciones de la FacturaLA FACTURA DEBE SER EMITIDA UNA VEZ REALIZADA LA RECEPCION CONFORME DE LOS PRODUCTOS EN EL HOSPITAL DE LICANTENINFORMAR N° ORDEN DE COMPRA EN FORMULARIO 801 de la Factura, CUANDO;SERVICIO DE SALUD DEL MAULE HOSPITAL DE LICANTEN;Hospital Licantén;61.606.905-5;Salud;Región del Maule;2024-06-03;4e+06;CLP;COPEC S.A.;26741;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;EMERGENCIA CLIMATICA;...PETROLEO Y GASOLINA (EMERGENCIA CLIMATICA) Previa ACEPTACIÓN orden de compra en p...;Sector Salud
oc_2024-06.csv;orden_compra;Compra Ágil (< 30 UTM);1125-72-AG24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1125-72-AG24;Servicios de 2 charlas, Perspectivas agroecológicas para la adaptación al cambio climático, Orden de Compra generada por invitación a compra ágil: 1125-23-COT24;Realización de 2 charlas presenciales en temática de Perspectivas agroecológicas para laadaptación al cambio climático, para lo cual se requiere un Agrónomo, especializado en Agroecología y agricultura resiliente., Orden de Compra código: 1125-72-AG24 dirigida a CAPACITACIONES EQUILIBRA LIMITADA.;INSTITUTO DE DESARROLLO AGROPECUARIO;Unidad de Compra  Región de OHiggins;61.307.000-1;Gob. Central, Universidades;Región del Libertador General Bernardo O´Higgins;2024-06-03;6e+05;CLP;Capacitaciones Equilibra Ltda;151830;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;cambio climático;...as agroecológicas para la adaptación al cambio climático, Orden de Compra generada por invitaci...;Gobierno Central y Servicios Públicos
oc_2024-06.csv;orden_compra;Trato Directo (Excepcional);3447-2138-SE24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3447-2138-SE24;"ORDEN DE COMPRA DESDE 3447-1-LR24; Servicio de Banquete para Actividad ""Taller Eficiencia Energética Local""";"Suministro Servicio de Banquetes y Coctelería DESDE 3447-1-LR24, Decreto Alcaldicio N°2.504/2024 Adjudica y Memorándum N°682/2024 SECOPLAC, el cual solicita regularizar los servicios prestados en actividad ""Taller Eficiencia Energética Local"", el día 15 de mayo del presente año.";MUNICIPALIDAD DE ALTO HOSPICIO;Direccion de Administracion y Finanzas;69.265.100-6;Municipalidades;Región de Tarapacá;2024-06-03;618800;CLP;MARIELA ROSSANA DE LOURDES LAFUENTE FERNÁNDEZ;231782;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;Eficiencia Energética;"...icio de Banquete para Actividad ""Taller Eficiencia Energética Local"" Suministro Servicio de Banquetes...";Municipalidades (Gobiernos Locales)
oc_2024-06.csv;orden_compra;Trato Directo (Excepcional);1606-163-SE24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1606-163-SE24;SIC 21/8/2024  Servicio producción para el Taller denominado consulta ciudadana en La Serena- Anteproyecto Plan Sectorial de Mitigación y Adaptación al Cambio Climático, sector transportes, a realizarse en la ciudad de La Serena el día 05 de junio de 2024;SIC 21/8/2024 Servicio producción para el Taller denominado consulta ciudadana en La Serena- Anteproyecto Plan Sectorial de Mitigación y Adaptación al Cambio Climático, sector transportes, a realizarse en la ciudad de La Serena el día 05 de junio de 2024.;AGENCIA CHILENA DE COOPERACION INTERNACIONAL PARA EL DESARROLLO;AGCID;60.108.000-1;Gob. Central, Universidades;Región Metropolitana de Santiago;2024-06-04;1976061,64;CLP;AMERICA CREATIVA;1614259;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;Cambio Climático;...Sectorial de Mitigación y Adaptación al Cambio Climático, sector transportes, a realizarse en la...;Gobierno Central y Servicios Públicos
oc_2024-06.csv;orden_compra;Trato Directo (Excepcional);4089-308-SE24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=4089-308-SE24;ADQUISICIÓN IMPLEMENTOS DE SEGURIDAD PARA FUNCIONARIOS POR EMERGENCIA CLIMÁTICA;ADQUISICIÓN IMPLEMENTOS DE SEGURIDAD PARA FUNCIONARIOS POR EMERGENCIA CLIMÁTICA.AUTORIZACIÓN INTERNA N°134 - SOLICITUD N°278 - PRE-OBLIGACIÓN 5/444 2152202002 Y 2152202003 SUB 01REFERENTE: DANIELA MUÑOZ;I MUNICIPALIDAD DE LONGAVI;Departamento de Salud;69.130.602-k;Municipalidades;Región del Maule;2024-06-04;519099,9793;CLP;JOSÉ VÍCTOR SANTANDER KRAMM;120839;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;EMERGENCIA CLIMÁTICA;...NTOS DE SEGURIDAD PARA FUNCIONARIOS POR EMERGENCIA CLIMÁTICA ADQUISICIÓN IMPLEMENTOS DE SEGURIDAD PA...;Municipalidades (Gobiernos Locales)
oc_2024-06.csv;orden_compra;Compra Ágil (< 30 UTM);633-507-AG24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=633-507-AG24;Requerimiento 374 / SIC 86/Traslado de pasajero /Cambio Climático;Servicio de traslado de pasajeros en Concepción -Aceptar la Orden de Compra en www.mercadopublico.cl.-Comprobar Recepción Conforme de BB y/o SS.-Emitir Factura una vez recibido conforme los BB a windte_dte@custodium.com-En el campo Folio de la Referencia de la Factura debe indicar 633-507-AG24-La fecha de la factura debe ser igual a la fecha de publicación en S.I.I.-Condiciones de la contratación señalada en Compra Ágil ID 633-67-COT24-Plazo de Entrega: hasta 1 días hábiles desde emitida la Orden de Compra.-Fuente Financiamiento:97 (48) BBSS Dpto Cambio Climático y serv.Ecos CC-017La Entrega de servicio será el día miércoles 5 de junio de 2024, a las 10:00 horas, desde Hotel Terrano ubicado en Av. Libertador Gral. Bernardo O'Higgins ;;;;;;;;;;;;;Nucleo_Exacto;;;Gobierno Central y Servicios Públicos
oc_2024-06.csv;orden_compra;Trato Directo (Excepcional);1606-173-SE24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1606-173-SE24;1 PASAJE INTERNACIONALES SIC 15/83/2024 PMI;1 PASAJE AEREO Y TREN INTERNACIONAL MAS SEGURO DE ASISTENCIA EN VIAJE SEGUN SIC15/83/2024 PMI, PARA FUNCIONARIO DEL MINISTERIO DE ENERGIA PARA PARTICIPAR EN LA CONFERENCIA DE CAMBIO CLIMATICO A REALIZARSE EN BONN, ALEMANIA.OC 1606-173-SE24;AGENCIA CHILENA DE COOPERACION INTERNACIONAL PARA EL DESARROLLO;AGCID;60.108.000-1;Gob. Central, Universidades;Región Metropolitana de Santiago;2024-06-04;3000041;CLP;AGENCIA DE VIAJES MUNDO TOUR LTDA.;37887;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;CAMBIO CLIMATICO;...IA PARA PARTICIPAR EN LA CONFERENCIA DE CAMBIO CLIMATICO A REALIZARSE EN BONN, ALEMANIA.   OC 16...;Gobierno Central y Servicios Públicos
oc_2024-06.csv;orden_compra;Trato Directo (Excepcional);3502-465-SE24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3502-465-SE24;SOL 387 TRAJES Y BOTAS PARA AGUA, UNIDAD DE PREVENCION DE RIESGOS;TRAJES Y BOTAS PARA  AGUA  PARA FUNCIONARIOS EN TERRENO POR EMERGENCIA CLIMATICA , UNIDAD DE PREVENCION DE RIESGOS;MUNICIPALIDAD DE TRAIGUEN;MUNICIPALIDAD DE TRAIGUEN;69.180.700-2;Municipalidades;Región de la Araucanía;2024-06-04;1252793,92;CLP;ARIEL RIGOBERTO VIVEROS MUÑOZ;152387;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;EMERGENCIA CLIMATICA;... AGUA  PARA FUNCIONARIOS EN TERRENO POR EMERGENCIA CLIMATICA , UNIDAD DE PREVENCION DE RIESGOS Botas...;Municipalidades (Gobiernos Locales)
oc_2024-06.csv;orden_compra;Compra Ágil (< 30 UTM);633-509-AG24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=633-509-AG24;Requerimiento 375/SIC 104/Servicio de Trasladoo de pasajeros / Cambio Climático;Servicio de traslado desde Stgo hacia la ciudad de Viña del Mar.-Aceptar la Orden de Compra en www.mercadopublico.cl.-Comprobar Recepción Conforme de BB y/o SS.-Emitir Factura una vez recibido conforme los BB a windte_dte@custodium.com-En el campo Folio de la Referencia de la Factura debe indicar 633-509-AG24-La fecha de la factura debe ser igual a la fecha de publicación en S.I.I.-Condiciones de la contratación señalada en Compra Ágil ID 633-68-COT24-Plazo de Entrega: hasta 1 días hábiles desde emitida la Orden de Compra.-Fuente Financiamiento: 97 (48) BBSS Dpto Cambio Climático y serv.Ecos CC-017Contraparte técnica Ana Rickmers anexo 143;CORP NACIONAL FORESTAL;Conaf - Oficina Central - Abastecimiento;61.313.000-4;Gob. Central, Universidades;Región Metropolitana de Santiago;2024-06-04;239900;CLP;TRANSPORTES E INVERSIONES MOCA SPA;1896554;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;Cambio Climático;...04/Servicio de Trasladoo de pasajeros / Cambio Climático  Servicio de traslado desde Stgo hacia ...;Gobierno Central y Servicios Públicos
oc_2024-06.csv;orden_compra;Convenio Marco (Catálogo);831-151-CM24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=831-151-CM24;Orden de Compra: 831-151-CM24;"Orden de Compra codigo: 831-151-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA 2 pasajeros dia 24.06.2024 hasta 29.06.2024; ´´ Encuentros anual del Partenariado Mediterráneo de Acción Climática (MCAP en inglés";GOBIERNO REGIONAL DE LA REGION DEL BIO BIO;Gobierno Regional de la Región del Bío Bío;72.232.500-1;Gob. Central, Universidades;Región del Biobío;2024-06-05;2905424;CLP;AGENCIA DE VIAJES TURAVION SPA;24237;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;Acción Climática;... anual del Partenariado Mediterráneo de Acción Climática (MCAP en inglés PASAJE AÉREO...;Gobiernos Regionales (GORE)
oc_2024-06.csv;orden_compra;Convenio Marco (Catálogo);831-154-CM24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=831-154-CM24;Orden de Compra: 831-154-CM24;Orden de Compra codigo: 831-154-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA 2 PASAJEROS POR VIAJE A BARCELONA ´´ Encuentros anual del Partenariado Mediterráneo de Acción Climática (MCAP en inglésVUELO NACIONAL;GOBIERNO REGIONAL DE LA REGION DEL BIO BIO;Gobierno Regional de la Región del Bío Bío;72.232.500-1;Gob. Central, Universidades;Región del Biobío;2024-06-05;512912;CLP;AGENCIA DE VIAJES TURAVION SPA;24237;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;Acción Climática;... anual del Partenariado Mediterráneo de Acción Climática (MCAP en inglés  VUELO NACIONAL  PASAJE...;Gobiernos Regionales (GORE)
oc_2024-06.csv;orden_compra;Compra Ágil (< 30 UTM);4498-124-AG24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=4498-124-AG24;Servicio de Museo Interactivo en Escuela G N° 134 Nihue Bajo, invitación a compra ágil: 4498-36-COT24;"Servicio de Museo Interactivo tema ""Insectos, en crisis y su rol en los ecosistemas ante el cambio climático y calentamiento global"" Orden de Compra código: 4498-124-AG24 dirigida a EVENTOS E INSTALACIONES  EDUCATIVAS Y DE ENTRETENCIÓN SPA.";I MUNICIPALIDAD DE SAN PEDRO;Educacion;69.073.100-2;Municipalidades;Región Metropolitana de Santiago;2024-06-05;1200000;CLP;EVENTOS E INSTALACIONES  EDUCATIVAS Y DE ENTRETENCIÓN SPA;1580674;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;cambio climático;"...sis y su rol en los ecosistemas ante el cambio climático y calentamiento global"" Orden de Compra...";Municipalidades (Gobiernos Locales)
oc_2024-06.csv;orden_compra;Compra Ágil (< 30 UTM);564162-726-AG24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=564162-726-AG24;AG Solicitud 75212 / 564162-565-COT24 - servicios de ensayo de laboratorios para analizar la eficiencia energética y consumo de energía de un refrigerador doméstico;"Proyecto 052216VC_DASCC:16, PS:644Detalle:servicios de ensayo de laboratorios para analizar la eficiencia energética y consumo de energía de un refrigerador domésticoContacto:Diego Andrés Vasco Callediego.vascoc@usach.cl2 2 7183120Despacho:Avenida las Sophoras 175. Facultad de Ingeniería, Departamento de Ingeniería Mecánica, Oficina 2.Informe de ensayos con evaluación debe ser enviado en coordinación con unidad requierente y contacto previamente señalado.El refrigerador doméstico para ensayar será entregado a la entidad certificadora por la ayudante de investigación del proyecto Mabel Quirino González (mabel.quirino@usach.cl)Enviar factura a: usach_dte@paperless.cl y a nicole.arce.r@usach.cl; contra entrega del bien y/o servicio. Indicar ID de OC [campo 801] y Giro Enseñanza Superior en Universidades Públicas [código 853110]. OC debe estar en estado Aceptada en portal mercado público.";UNIVERSIDAD DE SANTIAGO DE CHILE;VICERRECTORIA DE INVESTIGACION Y DESARROLLO;60.911.000-7;Gob. Central, Universidades;Región Metropolitana de Santiago;2024-06-05;1666000;CLP;claudia;1558528;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;eficiencia energética;...ensayo de laboratorios para analizar la eficiencia energética y consumo de energía de un refrigerador...;Universidades y Academia
oc_2024-06.csv;orden_compra;Trato Directo (Excepcional);2859-590-SE24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2859-590-SE24;servicio  colaciones consultoría cambio climatico;Servicio de 250 colaciones para el día 07 de junio del 2024, retiran Casino Área Norte, para actividad  en el marco de una mejora continua de servicios de capacitaciones, según cotización N° 128/24   OC interna N° 202400651.Se adjunta carta sobre datos que se exigirán para facturación a partir del 01-01-2024.;UNIVERSIDAD DE ATACAMA;SECCIÓN ABASTECIMIENTO;71.236.700-8;Gob. Central, Universidades;Región de Atacama;2024-06-06;996625;CLP;JENNY ELIZABETH OLIVARES DONOSO;1113465;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;cambio climatico;...servicio  colaciones consultoría cambio climatico Servicio de 250 colaciones para el día ...;Universidades y Academia
oc_2024-06.csv;orden_compra;Trato Directo (Excepcional);1606-178-SE24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1606-178-SE24;SIC 21/10/2024  Servicio producción para el Taller denominado consulta ciudadana en Punta Arenas Anteproyecto Plan Sectorial de Mitigación y Adaptación al Cambio Climático, sector transportes, a realizarse en la ciudad de Punta Arenas el día 12 de junio d;SIC 21/10/2024 Servicio producción para el Taller denominado consulta ciudadana en Punta Arenas Anteproyecto Plan Sectorial de Mitigación y Adaptación al Cambio Climático, sector transportes, a realizarse en la ciudad de Punta Arenas el día 12 de junio de 2024.;AGENCIA CHILENA DE COOPERACION INTERNACIONAL PARA EL DESARROLLO;AGCID;60.108.000-1;Gob. Central, Universidades;Región Metropolitana de Santiago;2024-06-06;4581500;CLP;AMERICA CREATIVA;1614259;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;Cambio Climático;...Sectorial de Mitigación y Adaptación al Cambio Climático, sector transportes, a realizarse en la...;Gobierno Central y Servicios Públicos
oc_2024-06.csv;orden_compra;Trato Directo (Excepcional);1090-97-SE24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1090-97-SE24;SERV. FORESTAC. ESPECIES NATIVAS PREDIOS RURALES;Servicios Forestación con especies nativas en predios de pequeños y medianos propietarios afectados por incendios forestales y/o cambioclimático, en la provincia de Linares LOTE B, para una superficie de 76,0  ha.DESDE 1090-19-LQ24;CORP NACIONAL FORESTAL;VII  Región - Oficina Regional del Maule;61.313.000-4;Gob. Central, Universidades;Región del Maule;2024-06-06;91706160;CLP;MARCOS ANTONIO SALGADO ENCALADA;15692;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;cambioclimático;... afectados por incendios forestales y/o cambio   climático, en la provincia de Linares LOTE B, par...;Gobierno Central y Servicios Públicos
oc_2024-06.csv;orden_compra;Trato Directo (Excepcional);1090-98-SE24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1090-98-SE24;SERV. FORESTAC. ESPECIES NATIVAS PREDIOS RURALES;Servicios Forestación con especies nativas en predios de pequeños y medianos propietarios afectados por incendios forestales y/o cambio climático, en la provincia de Curicó LOTE A,  para una superficie de 80,0 ha.DESDE 1090-19-LQ24;CORP NACIONAL FORESTAL;VII  Región - Oficina Regional del Maule;61.313.000-4;Gob. Central, Universidades;Región del Maule;2024-06-06;94399999,89;CLP;JUAN CARLOS CANALES CANALES;75841;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;cambio climático;... afectados por incendios forestales y/o cambio climático, en la provincia de Curicó LOTE A,  par...;Gobierno Central y Servicios Públicos
oc_2024-06.csv;orden_compra;Trato Directo (Excepcional);636811-193-SE24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=636811-193-SE24;MATERIALES PARA EMERGENCIA CLIMÁTICA;MATERIALES PARA EMERGENCIA CLIMÁTICAMMP/PPI/CORREO 05.06.2024/SSGG/ITEM 2204010;SERVICIO DE SALUD DEL MAULE HOSPITAL DE MOLINA;Servicios Generales;61.606.908-k;Salud;Región del Maule;2024-06-07;210296,58223;CLP;CAROLA;1595212;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;EMERGENCIA CLIMÁTICA;...MATERIALES PARA EMERGENCIA CLIMÁTICA MATERIALES PARA EMERGENCIA CLIMÁTICA   ...;Sector Salud
